3,3,0.828288838154067,0.828288838154067
3,3,0.718449095541238,0.718449095541238
3,3,0.751073973993036,0.751073973993036
3,3,0.0542264967605677,0.0542264967605677
3,3,0.760244684245047,0.760244684245047
4,4,0.235976751848281,0.235976751848281
9,9,0.0795746096146772,0.0795746096146772
11,11,1.19934645326993,1.19934645326993
11,11,1.34568997365814,1.34568997365814
11,11,1.41675652768722,1.41675652768722
12,12,0.812736468233329,0.812736468233329
15,15,0.0780797151487515,0.0780797151487515
17,17,0.124565976846987,0.124565976846987
